mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0040495872497558595,0.0005564857854645919,0.0015031814575195313,0.0007762731789107193,friedman_mse,20,1,5,"{'criterion': 'friedman_mse', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.7722467613083077,0.6988078042883226,0.6579001634528023,0.6839421472702657,0.7413232627337698,0.7108440278106937,0.04091677912278485,164
0.0028110504150390624,0.0005158862098731019,0.001102113723754883,0.00020234603770581905,friedman_mse,20,1,10,"{'criterion': 'friedman_mse', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8020341482003712,0.7786978094646683,0.7011254732336897,0.7154528815668204,0.7401422853959885,0.7474905195723076,0.03789202207010021,144
0.003810548782348633,0.0009461118016906244,0.0014076709747314453,0.00037656571565840134,friedman_mse,20,2,2,"{'criterion': 'friedman_mse', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8250936209773237,0.7475148296519121,0.7034855436481429,0.7657626611813585,0.721738959117608,0.7527191229152692,0.0419976247066108,134
0.0035160064697265627,0.0007116965654448153,0.0010026454925537109,0.0006364971567245588,friedman_mse,20,2,5,"{'criterion': 'friedman_mse', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8265230559097801,0.7455004264562322,0.7121959928101267,0.7786650424413413,0.7409923689914603,0.760775377321788,0.03905751016097796,119
0.0027050018310546876,0.0004946337041137913,0.001306629180908203,0.0005098868718273622,friedman_mse,20,2,10,"{'criterion': 'friedman_mse', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8330171013768463,0.8067771179275293,0.7436226426801239,0.7939571818593681,0.7579078248855151,0.7870563737458764,0.03251167262083761,99
0.0032130718231201173,0.0005107451437692829,0.0013052463531494141,0.0002476676133712934,friedman_mse,20,4,2,"{'criterion': 'friedman_mse', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8407371366971291,0.8036863106233786,0.7586919905586476,0.8087142029094334,0.755029267208365,0.7933717815993908,0.03242866812137685,70
0.0032300472259521483,0.0005051374699871704,0.0013051033020019531,0.00040266341528590814,friedman_mse,20,4,5,"{'criterion': 'friedman_mse', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8407371366971291,0.8036863106233786,0.7589129867790189,0.8087142029094334,0.7550307096936428,0.7934162693405206,0.03238114483379195,65
0.002806854248046875,0.0005181236159451023,0.0014051437377929688,0.0003713359258708384,friedman_mse,20,4,10,"{'criterion': 'friedman_mse', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8411756194548223,0.8116444680785624,0.7634190115865589,0.8148517538749531,0.7618429327062829,0.7985867571402359,0.031099016345670433,53
0.03499760627746582,0.006902228815929837,0.0011080265045166015,0.00037170808668419747,absolute_error,,1,2,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7950687080116441,0.6619780654559355,0.6215009846929516,0.6136665832631776,0.6087297957014592,0.6601888274250336,0.07000697662781193,180
0.03064894676208496,0.0023031372905103534,0.0018146991729736327,0.0008208005726115556,absolute_error,,1,5,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8211853416186733,0.7610155995519711,0.7187185924067604,0.668821490111055,0.7155259777162382,0.7370534002809397,0.05120070158631417,150
0.02568473815917969,0.0025276064494644877,0.0013036727905273438,0.00039823457149703836,absolute_error,,1,10,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.828879739139455,0.8053634427647954,0.7539560901475824,0.7376099631796301,0.7579669749589912,0.7767552420380909,0.034468958529547275,111
0.02656874656677246,0.0023388633600527325,0.0012087345123291016,0.0005126722284850809,absolute_error,,2,2,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8187069261829677,0.7992639693273436,0.7621379824190402,0.8055853464855633,0.725494466547081,0.7822377381923993,0.03402588453376649,104
0.025241899490356445,0.0007645766216255576,0.0014092445373535157,0.0003792259987745215,absolute_error,,2,5,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8205207970037999,0.8055602950785031,0.7992271346555063,0.8130088642086342,0.7353428568684583,0.7947319895629803,0.030540577427352333,62
0.025607967376708986,0.002586886166482836,0.0013074398040771485,0.00024955546807725696,absolute_error,,2,10,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8348936347017664,0.8437473012135767,0.8171043860530267,0.8307744146432438,0.7820541645097723,0.821714780224277,0.021612086135105128,42
0.027068710327148436,0.0064824203221868016,0.0010039806365966797,0.0006355882128089406,absolute_error,,4,2,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8589080867939992,0.8409695360939097,0.8322040201976753,0.8602361388544602,0.7841832875715735,0.8353002139023236,0.027690430848075095,12
0.02454366683959961,0.0021747415147874154,0.0013040542602539063,0.0002474447918338704,absolute_error,,4,5,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8580801567660811,0.8411460789858642,0.8321772423334363,0.860359595427711,0.7841832875715735,0.8351892722169332,0.027581530438036125,16
0.02260451316833496,0.0007589143193006078,0.001002931594848633,0.0003154272791655953,absolute_error,,4,10,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.857565212188266,0.8422359101984835,0.8380977875080682,0.8605621608675735,0.7882371503111617,0.8373396442147104,0.02601523395601345,7
0.01970834732055664,0.000590119464964758,0.0009109973907470703,0.0001884820335209016,absolute_error,5,1,2,"{'criterion': 'absolute_error', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8714083434237778,0.8282348588112358,0.8340553102898556,0.8278029128870938,0.7881784892304162,0.8299359829284759,0.026412336640175102,31
0.023311567306518555,0.004922008581387486,0.0012035846710205078,0.00024914088537247007,absolute_error,5,1,5,"{'criterion': 'absolute_error', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8714083434237778,0.8282348588112358,0.8340553102898556,0.8278029128870938,0.7881784892304162,0.8299359829284759,0.026412336640175102,31
0.020420265197753907,0.0012531750124430694,0.001006937026977539,0.0003211567679025233,absolute_error,5,1,10,"{'criterion': 'absolute_error', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8714083434237778,0.8282348588112358,0.8340553102898556,0.8278038780100894,0.7879305866656355,0.8298865954401189,0.026490777101421416,33
0.024329090118408205,0.004555870772831396,0.0013039112091064453,0.0003996017438258166,absolute_error,5,2,2,"{'criterion': 'absolute_error', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8728887593615309,0.8335693362721377,0.8374415497999798,0.86009551945795,0.788456147208064,0.8384902624199324,0.028909416185270116,1
0.03125262260437012,0.01798477638135883,0.0010062694549560548,0.0003170344858138415,absolute_error,5,2,5,"{'criterion': 'absolute_error', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8728887593615309,0.8335693362721377,0.8374415497999798,0.86009551945795,0.788456147208064,0.8384902624199324,0.028909416185270116,1
0.01933259963989258,0.0016902089488478149,0.001302623748779297,0.00040075150818548444,absolute_error,5,2,10,"{'criterion': 'absolute_error', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8728887593615309,0.8335693362721377,0.8374415497999798,0.8600964845809456,0.7882082446432834,0.8384408749315755,0.028995412934789275,3
0.022919130325317384,0.002380032748390957,0.0012108325958251954,0.0005195797099293735,absolute_error,5,4,2,"{'criterion': 'absolute_error', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8728619269989457,0.8335580836543424,0.8375963050385938,0.8588361284990758,0.7882082446432834,0.8382121377668483,0.02880411666653223,4
0.02913217544555664,0.01031437743743004,0.00140533447265625,0.00058478801682169,absolute_error,5,4,5,"{'criterion': 'absolute_error', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8728619269989457,0.8335580836543424,0.8375963050385938,0.8588361284990758,0.7882082446432834,0.8382121377668483,0.02880411666653223,4
0.020229053497314454,0.0008944745024633968,0.0013045787811279297,0.0002460531208327942,absolute_error,5,4,10,"{'criterion': 'absolute_error', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8728887593615309,0.8335580836543424,0.8373933839767385,0.8588941841236122,0.7882082446432834,0.8381885311519014,0.028819896756673645,6
0.027040529251098632,0.001332569931091181,0.0010037899017333984,0.0005514876309895976,absolute_error,10,1,2,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8335849498441759,0.7262141809822795,0.6830764222285715,0.6738764764496554,0.7194129472126365,0.7272329953434638,0.0568676541090077,156
0.030430936813354494,0.005870383893208422,0.0011129379272460938,0.0006672610682665468,absolute_error,10,1,5,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8189405364046605,0.7721287537942219,0.7187221279539497,0.6793243201228396,0.7233920693923692,0.7425015615336081,0.04825491764395567,149
0.026473426818847658,0.0015964243970986013,0.0009997367858886718,9.81867803667736e-07,absolute_error,10,1,10,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8295123334427659,0.8042909657724199,0.7538972013822651,0.7375737882739192,0.7612003347904509,0.7772949247323643,0.034175142923423225,110
0.027979230880737303,0.0030818223974458524,0.0011037349700927734,0.00020502149143715234,absolute_error,10,2,2,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8339590898025128,0.8026224881374703,0.7699456869040355,0.8067484375732106,0.7343819232693712,0.78953152513732,0.03425401446157795,87
0.02665257453918457,0.002463532262041782,0.0013063430786132812,0.00040124191923233623,absolute_error,10,2,5,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8274772933672603,0.8072999006401979,0.7934784221650965,0.8127617817521744,0.7365554126606426,0.7955145621170743,0.03142707160633172,61
0.028271007537841796,0.005503408994258234,0.0018147945404052735,0.0005210342133732765,absolute_error,10,2,10,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.836428457086139,0.8432639616975985,0.8171358135396269,0.8306008358233052,0.7814682912997352,0.821779471889281,0.0219114005698826,40
0.02968764305114746,0.00916746686646988,0.0019061565399169922,0.0005831256600196201,absolute_error,10,4,2,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.858836635476377,0.8406606207273848,0.8322364894708085,0.8602383125997254,0.7844562695794641,0.8352856655707519,0.027564825019983787,13
0.02825927734375,0.004728917330114846,0.0011060237884521484,0.0006666574173366696,absolute_error,10,4,5,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8488561464413515,0.8406762543450176,0.832208021291518,0.8603617691729762,0.7844574127443161,0.8333119207990359,0.02613630504811357,18
0.02554783821105957,0.0026132412690921375,0.0009055614471435546,0.0004931527118524463,absolute_error,10,4,10,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8483284416459796,0.8417644438692006,0.8383361130570863,0.8605625744962255,0.7885074248910053,0.8354997995918995,0.024691255394895528,11
0.029099655151367188,0.0028033699517822437,0.001304769515991211,0.0008758038709089348,absolute_error,15,1,2,"{'criterion': 'absolute_error', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8232044142884943,0.6796517381512459,0.6120871257118436,0.6003274553965326,0.6078620983358376,0.6646265663767907,0.08424922903548579,179
0.02946815490722656,0.006326057855261941,0.0010067939758300782,0.00032000080904530067,absolute_error,15,1,5,"{'criterion': 'absolute_error', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8180497754790411,0.7690047856459202,0.6983113901245998,0.6719817683528176,0.715430622440191,0.7345556684085139,0.052446002047312944,152
0.023947811126708983,0.0008247399611309884,0.0014016151428222657,0.0004887583755864478,absolute_error,15,1,10,"{'criterion': 'absolute_error', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8288780608234078,0.8051559928004755,0.7539560901475824,0.7374923262934532,0.7579669749589912,0.776689889004782,0.03446083686282686,112
0.026155424118041993,0.0016350782129599133,0.0011374473571777344,0.0004550834362496868,absolute_error,15,2,2,"{'criterion': 'absolute_error', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8181834554559477,0.7949540550795515,0.7618705511565602,0.8105530529583984,0.7255008586655531,0.7822123946632022,0.034320399035522274,105
0.03800878524780273,0.005823708951357898,0.0033171653747558595,0.0031584798751534402,absolute_error,15,2,5,"{'criterion': 'absolute_error', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8111353669013659,0.8048369474488413,0.7963514016769295,0.8129986517278206,0.7326568878938238,0.7915958511297563,0.03003869447926821,84
0.03177595138549805,0.0028378900155162905,0.0014856338500976562,0.0004312680493090831,absolute_error,15,2,10,"{'criterion': 'absolute_error', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8348936347017664,0.8437473941836036,0.8171043860530267,0.8307744146432438,0.7820541645097723,0.8217147988182825,0.02161210509085623,41
0.028868389129638673,0.0033168128169006805,0.0021097660064697266,0.0003812114616176067,absolute_error,15,4,2,"{'criterion': 'absolute_error', 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8581349577144616,0.8411102862744155,0.8324064555563254,0.8602361388544602,0.7841832875715735,0.8352142251942472,0.027561784571149554,15
0.034294843673706055,0.013041700832289995,0.0015045166015625,0.00031409881458891657,absolute_error,15,4,5,"{'criterion': 'absolute_error', 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8581606131931274,0.8409764825186687,0.8345008706402245,0.860359595427711,0.7841832875715735,0.835636169870261,0.02755287737666194,10
0.030144977569580077,0.003570670761318349,0.001409435272216797,0.0005986858788650837,absolute_error,15,4,10,"{'criterion': 'absolute_error', 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.857565212188266,0.8422358172284565,0.8380977875080682,0.8605621608675735,0.7882371503111617,0.8373396256207052,0.02601523045650578,9
0.04030828475952149,0.0046141909465040026,0.0019110679626464845,0.0007460032472039346,absolute_error,20,1,2,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7977145116271445,0.645478765838995,0.6559039399612113,0.6172052465473212,0.6172173111310116,0.6667039550211367,0.06727550072264361,178
0.02769756317138672,0.003225189366940092,0.0013039588928222656,0.00040338026363308244,absolute_error,20,1,5,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8123181713211137,0.7615139058710063,0.7201054022859166,0.6688064975999308,0.7155442197886321,0.73565763937332,0.04829260928534793,151
0.02916259765625,0.001912994168112214,0.002115488052368164,0.0011613328509180911,absolute_error,20,1,10,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.828879739139455,0.8051444283575466,0.7539560901475824,0.7374966366957308,0.7616436535024882,0.7774241095685607,0.03408833145669445,109
0.020701169967651367,0.004642915059441537,0.0015032291412353516,0.0006366121804210001,absolute_error,20,2,2,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.816296699286344,0.7931100623019319,0.763331136864134,0.8109057388661202,0.7304910372481771,0.7828269349133415,0.03204222025230744,103
0.02785968780517578,0.010473823683694266,0.001202392578125,0.00024603357568650334,absolute_error,20,2,5,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8203024411378633,0.804929824428395,0.7901000316270215,0.8128562717154975,0.7363186828890095,0.7929014503595574,0.03001049314910127,79
0.032985687255859375,0.006048194234653485,0.0015762805938720702,0.0005427117586102552,absolute_error,20,2,10,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8348927187110506,0.8437473941836036,0.8171043860530267,0.8307744146432438,0.7820541645097723,0.8217146156201393,0.021611993381359683,43
0.017943572998046876,0.004983554425404463,0.0010004997253417968,2.7499906263916426e-06,absolute_error,20,4,2,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.849559002749221,0.8410991361620969,0.8345008706402245,0.860359595427711,0.7841832875715735,0.8339403785101653,0.026341019368564277,17
0.01853971481323242,0.006878616688118985,0.0012043476104736327,0.00039816358415200096,absolute_error,20,4,5,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8580919805756012,0.8411058690823641,0.8324081458713769,0.860359595427711,0.7841832875715735,0.8352297757057252,0.02757688260081201,14
0.026339101791381835,0.002159383773533312,0.0019112586975097655,0.0008579273126325913,absolute_error,20,4,10,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.857565212188266,0.8422359101984835,0.8380977875080682,0.8605621608675735,0.7882371503111617,0.8373396442147104,0.02601523395601345,7
0.009442758560180665,0.002273236599206439,0.002711772918701172,0.002284434630592514,poisson,,1,2,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7576465905966593,0.6396447365174329,0.6208055727970254,0.6933171058457089,0.6994267264779287,0.6821681464469511,0.04835857576190148,172
0.005755710601806641,0.0011684649271668103,0.001307535171508789,0.00040249771705179726,poisson,,1,5,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.7692990251772611,0.7560262497899563,0.6511363242299736,0.7025270261514849,0.7322639992762598,0.7222505249249872,0.042192123859992936,157
0.004317474365234375,0.0006800822897905477,0.0013687610626220703,0.0006328776161441845,poisson,,1,10,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8046646298134602,0.8001070315500036,0.7005842916215326,0.7235041324779652,0.747226721498905,0.7552173613923733,0.04126612743604166,126
0.005522298812866211,0.001419917242778429,0.001104879379272461,0.0006662730351325211,poisson,,2,2,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8189321977845907,0.7436868971788366,0.7047275880368294,0.7646561561469133,0.6928324077487324,0.7449670493791805,0.045160553585312464,146
0.00552515983581543,0.001241493635343108,0.001123189926147461,0.0005182438574808112,poisson,,2,5,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8194820659284383,0.7562147565923236,0.7130154656712666,0.7626628253016979,0.7069126436011695,0.7516575514189793,0.040589078598133516,137
0.0045262336730957035,0.0008325363568288273,0.0008591651916503906,0.00019560215936083303,poisson,,2,10,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8302174596789225,0.8004075700434392,0.7393454612791841,0.7990984019896645,0.7414015360943962,0.7820940858171213,0.03584332040329991,108
0.004516172409057617,0.0013805653496957104,0.0011033058166503907,0.00020082129246251857,poisson,,4,2,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8392109372729059,0.8055440285732812,0.7558395939570755,0.8099084778674009,0.7348152622327737,0.7890636599806873,0.03812501966650726,90
0.004620838165283203,0.0007388746386766109,0.0018153667449951171,0.0009275689254968165,poisson,,4,5,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8392028913020408,0.8055440285732812,0.7555526215548052,0.8099084778674009,0.7348152622327737,0.7890046563060604,0.03817305973223237,92
0.00301213264465332,0.00031683062381660486,0.0008069515228271484,0.00024127369334408033,poisson,,4,10,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8404025107790861,0.8132951636876296,0.7585963276452161,0.8167872865043776,0.7378473190641373,0.7933857215360893,0.038598999149982584,67
0.0027077198028564453,0.0003986336397720401,0.00045871734619140625,0.0004060960079062627,poisson,5,1,2,"{'criterion': 'poisson', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8542485864133744,0.834288715193344,0.8199697448762351,0.7979790314964508,0.7834015615182439,0.8179775278995296,0.025223206595176104,44
0.002108049392700195,0.0006624078151804978,0.0011039257049560546,0.0005857225578918137,poisson,5,1,5,"{'criterion': 'poisson', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.853434113093633,0.834288715193344,0.8199697448762351,0.7979790314964508,0.7834015615182439,0.8178146332355813,0.024989989312798524,46
0.002604389190673828,0.0007376201167131815,0.0010066032409667969,0.00044782219530669525,poisson,5,1,10,"{'criterion': 'poisson', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8537237127992799,0.834288715193344,0.8199697448762351,0.7979790314964508,0.7832554946912564,0.8178433398113132,0.02511287681882978,45
0.0035175323486328126,0.001661089275753888,0.0016084671020507812,0.0009754189766143966,poisson,5,2,2,"{'criterion': 'poisson', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.872756643889254,0.8320838547732383,0.8195536739788524,0.8566742059329138,0.7788307675000108,0.8319798292148539,0.032409269578063726,19
0.006522035598754883,0.001972069862919504,0.003246450424194336,0.0024057544969958806,poisson,5,2,5,"{'criterion': 'poisson', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8727566438892541,0.8320838547732383,0.8195536739788524,0.8566742059329137,0.7788307675000108,0.8319798292148539,0.03240926957806374,19
0.0030173778533935545,0.0012672621932432416,0.002005863189697266,0.0013145227539046432,poisson,5,2,10,"{'criterion': 'poisson', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8724886912543034,0.8320838547732383,0.8195536739788524,0.8566742059329137,0.7786847006730232,0.8318970253224661,0.03238992665739734,21
0.0036201953887939455,0.0008163988210555632,0.002210712432861328,0.0011182871060542315,poisson,5,4,2,"{'criterion': 'poisson', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8703762781998803,0.8324631074855602,0.8139456347092515,0.8562183501128884,0.7832111877316742,0.8312429116478508,0.03086397276420893,28
0.004125070571899414,0.0032434893030128284,0.00110321044921875,0.0003754844627062967,poisson,5,4,5,"{'criterion': 'poisson', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8703762781998803,0.8324631074855602,0.8139456347092515,0.8562183501128884,0.7832111877316742,0.8312429116478508,0.03086397276420893,28
0.003610515594482422,0.0017203035145359005,0.0014077186584472655,0.0005899075536976226,poisson,5,4,10,"{'criterion': 'poisson', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8703762781998803,0.8324631074855602,0.8139456347092515,0.8562183501128884,0.7832111877316742,0.8312429116478508,0.03086397276420893,28
0.005730104446411133,0.0024118811273153165,0.001916217803955078,0.0004876168208223343,poisson,10,1,2,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8137798365547506,0.6774690040594277,0.617381106142328,0.7149864138416497,0.697384829304802,0.7042002379805916,0.06391025008384073,168
0.010354948043823243,0.005035594558945834,0.0036067962646484375,0.003207286952958113,poisson,10,1,5,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8025476275933654,0.7413129583943572,0.6607157486999076,0.7231838038342708,0.7295513736915284,0.7314623024426858,0.045227024949331736,153
0.005224847793579101,0.0009328598306097454,0.0017067432403564454,0.0009835328415503844,poisson,10,1,10,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8241018704947923,0.8063281132573651,0.701794559004012,0.733308408334198,0.7539544565926305,0.7638974815365996,0.04542302299398278,115
0.005637311935424804,0.0030341740074425307,0.0012012481689453124,0.000398960095744017,poisson,10,2,2,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.821166700128536,0.7533151995649673,0.7093282011929886,0.7831314712392565,0.7034360578026715,0.754075525985684,0.04452579143074819,130
0.005222988128662109,0.0013048516829910462,0.0014276981353759765,0.0008528709384961295,poisson,10,2,5,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8216812181715366,0.7665520756734963,0.7163415665464539,0.7930798535420575,0.7127548444606477,0.7620819116788384,0.042563530947238803,116
0.004932498931884766,0.0023891953367524395,0.0018080711364746095,0.0009330524492942592,poisson,10,2,10,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8330463818982591,0.8046323199658668,0.7424256048889168,0.8096692611791864,0.7494216324068175,0.7878390400678092,0.03561054300349701,96
0.00462193489074707,0.0006650413570669931,0.0014062881469726562,0.0005920008809825488,poisson,10,4,2,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.83825126508251,0.8060937123760812,0.7564000322104159,0.8165498760604908,0.7367119081120183,0.7908013587683032,0.03809844031474122,86
0.004422760009765625,0.001367715950041142,0.0013041019439697266,0.0003992816209812844,poisson,10,4,5,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.83825126508251,0.8060937123760812,0.7564330203013653,0.8165498760604908,0.7367119081120183,0.790807956386493,0.03809248475610975,85
0.004211044311523438,0.0008749810563112601,0.0015062808990478516,0.00044441106493227865,poisson,10,4,10,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8374701273105336,0.81443686129623,0.7593255285470205,0.8205834476132866,0.7414760892659067,0.7946584108065955,0.037344101543453904,63
0.008037042617797852,0.001855334273175879,0.0014073371887207032,0.000589569576754307,poisson,15,1,2,"{'criterion': 'poisson', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7548545565246711,0.6466250468315371,0.5922210448388359,0.6664325409957923,0.6908361693899514,0.6701938717161575,0.0533721553845648,177
0.0054318904876708984,0.0018190356324354839,0.0016140460968017579,0.0005025124676501801,poisson,15,1,5,"{'criterion': 'poisson', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.7684768972766803,0.753456900809834,0.6508634256478222,0.6926624344582353,0.7260869209246128,0.7183093158234369,0.04247196893409926,158
0.006592082977294922,0.0032525414346253026,0.0011388778686523438,0.00044882134833680625,poisson,15,1,10,"{'criterion': 'poisson', 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8046646298134602,0.8001070315500037,0.6962024546911678,0.7235041324779652,0.7473657228046451,0.7543687942674484,0.0424420801563314,128
0.00498051643371582,0.0006566475907588365,0.0016447544097900391,0.0007601088615892368,poisson,15,2,2,"{'criterion': 'poisson', 'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8189555588554218,0.7431873715956,0.7083300911764123,0.7560318053993409,0.6959861059836279,0.7444981866020806,0.04322081899748283,148
